gvkey,company_name,years_available,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,fcf_trend,fcf_trend_r2,fcf_volatility,cluster,cluster_name,static_score,dynamic_score,cluster_name_enriched
102250,HUGO BOSS AG,11,-2.0756674726259097,0.5312332720385037,9.0056516880906,-2.35840137876336,0.20058344252166438,16.652144841586715,-1.0818589936119924,0.30161916401188277,6.229327927340647,148.7824272727273,0.47256702212423907,684.4156536318029,5.293216867008144,0.08041346341102293,0.49521971772900647,0.36135145141688957,10.670572727272724,0.052596247602940224,147.13308786934005,0,Upper-Mid,38.87551843962884,24.776551522251527,Upper-Mid (Strongly Growing)
100312,RHEINMETALL AG,11,0.5783965084088859,0.7175370644572374,2.1592528069765526,1.1620389357177765,0.32815794115655794,6.414742398592563,1.0327341372410506,0.8918064260790117,3.4582249060277586,317.83636363636367,0.6255426776159074,1270.7938691429226,7.598484724871546,-0.009712289647486825,0.043351069805412853,0.14751008597108753,60.39090909090909,0.37170725005807737,313.2355541708096,0,Upper-Mid,48.84596985419714,24.433213410156554,Upper-Mid (Strongly Growing)
101161,GELSENWASSER AG,11,-0.22518690042393547,0.5627124993858175,0.9492920461609282,-0.16560992262302696,0.09021678878685692,1.7435831846248302,-0.45026659982584105,0.7170057433575504,1.6815446961912393,634.6327272727274,0.31955646934434084,3550.165974562619,12.617147819605234,0.025536537839014918,0.8287809000643339,0.08870378462007979,-3.434545454545456,0.18926771440543586,24.96496718958107,0,Upper-Mid,38.30758866822334,24.239474976934826,Upper-Mid (Strongly Growing)
101942,HENKEL AG & CO KGAA,11,-0.5473890250484145,0.7328551278800158,2.022027325018474,-0.8900168753756615,0.7182492289534603,3.3209371542503607,-0.48889910488203714,0.4629066347167239,2.2723359500604876,454.2181818181818,0.7859325624624647,1620.2121073264675,2.768199524629389,0.0002776439271286149,0.0002703952541836833,0.05339353146889914,33.654545454545456,0.033629058984863444,580.3451666006139,0,Upper-Mid,42.03533895412611,23.482644578829646,Upper-Mid (Strongly Growing)
214759,HEIDELBERGER DRUCKMASCHINEN,12,-0.11931265478385034,0.061301601434197675,1.6635198780818377,0.6516020899782956,0.0020245210303735323,49.991793539038056,-0.10571882277779014,0.057408384385266825,1.5231478145937116,-17.231793706293693,0.12405525741447668,168.88858433025123,-0.5132466537298819,-0.17644394618293588,0.638469821957225,0.7622790264463757,0.8601013986013981,0.0026813199251706048,57.33934555946293,0,Upper-Mid,48.36787165999733,23.322587510257396,Upper-Mid (Strongly Growing)
101059,AXEL SPRINGER SE,6,-0.08820577785865774,0.027366493116438104,0.9106067374242528,-0.7843262341505066,0.06884000374334924,5.105281551929277,0.05111189900903693,0.002646521889421396,1.6967883393440708,8.597142857142808,0.0076021389213806086,168.39517428424784,0.48379155526803164,0.06581861481809068,0.43503504324194564,0.1704237103777891,4.368571428571427,0.025475634271199362,46.743404169287174,0,Upper-Mid,47.00759518485182,23.015394898939732,Upper-Mid (Strongly Growing)
318434,ZALANDO SE,11,-0.1491270322903741,0.06904016832295297,1.7947561677506294,-0.0590406441354568,0.003413011547954002,3.1958192481998107,-0.09231774401717892,0.05103639497690944,1.2922459749208641,954.3054545454546,0.952115189110332,3092.734645119747,16.923015563863064,0.08236639515506933,0.7249435377415645,0.3059130243835585,52.94545454545455,0.5416368479287914,227.49642699946006,0,Upper-Mid,54.38494789707148,22.905941160140006,Upper-Mid (Strongly Growing)
101937,DMG MORI AG,11,0.00159940605292435,7.268328986588069e-06,1.8760372052470016,0.09001494588263412,0.008502481121148263,3.0870366572228707,0.16743301524572757,0.08957054621112989,1.7691248671833462,-3.5553454545454564,0.002219358197169932,238.65366294484514,-0.04180399465473217,-0.000630535842515135,0.03436320745582994,0.010756300629053535,11.037563636363638,0.2908646714921436,64.71839420849085,0,Upper-Mid,43.883268908931804,22.563110558770482,Upper-Mid (Strongly Growing)
332311,TRATON SE,9,0.41013160674206717,0.3316625271817298,1.8387784576104345,1.2134221993369807,0.3486944189281816,5.305713662199139,0.33803306441861164,0.15058866623312134,2.2491447656780656,3371.4166666666665,0.808562767286259,9680.770630481853,10.144584834482684,0.08378300236652064,0.7777014104880039,0.24530355741038887,75.73333333333333,0.05001045682300919,874.4017778663322,0,Upper-Mid,51.453203526774104,22.515467091776824,Upper-Mid (Strongly Growing)
101120,AUDI AG,10,-0.17659246329481892,0.05911142312035663,2.086235980605714,0.3360099725213977,0.03895066348074544,4.890144715201467,0.022936803339705384,0.0011104428507367288,1.9770231696722917,622.7575757575758,0.1165194377230684,5240.187218983689,2.948556180753359,-0.001606969621326186,0.2753350218604021,0.008796378595312598,556.4303030303031,0.5470839993800347,2160.7809444735485,0,Upper-Mid,48.22642010861537,22.445898476304404,Upper-Mid (Strongly Growing)
