dlc,oibdp,at,ppent,gvkey,invt,loc,revt,oancf,isin,cogs,fyear,ebitda,ebit,act,che,sale,conm,emp,lt,rect,seq,xsga,dltt,datadate,ceq,ib,sic,lct,dp,naics,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,current_ratio,quick_ratio,cash_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,revenue_growth,asset_growth,employee_growth,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,asset_turnover_outlier,receivables_turnover_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,years_available,latest_year
9041.0,585.0,63523.0,12575.0,321632,1734.0,DEU,92161.0,1465.0,DE000UNSE026,89302.0,2015.0,585.0,-330.0,34062.0,360.0,92161.0,UNIPER SE,14.137,48522.0,17219.0,14461.0,1385.0,2296.0,2015-12-31,14461.0,-4085.0,4911.0,34218.0,915.0,2211.0,-0.5194968751475844,-28.248392227370168,-0.3580690313690172,0.6347587374268943,-4.432460585280108,0.995440995967035,0.9447659126775382,0.0105207785376117,0.1587718691653412,0.7839706797593528,22.764982762149145,76.38493144215481,1.4508288336508035,6519.134186885478,5.352285266275626,68.19516932324953,4.3655017779086425,-11.305501256632224,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
494.0,-512.0,48871.0,9855.0,321632,1746.0,DEU,67345.0,2184.0,DE000UNSE026,63555.0,2016.0,-512.0,-1257.0,21672.0,341.0,67345.0,UNIPER SE,11.803,36068.0,8685.0,12221.0,1250.0,2376.0,2016-12-31,12221.0,-3217.0,4911.0,20796.0,745.0,2211.0,-2.572077510179861,-26.323541445053593,-1.8665082782686169,-0.7602643106392457,-4.776895092434479,1.0421234852856318,0.9581650317368724,0.0163973841123292,0.1944194419441944,0.2348416659847803,25.00665016062696,73.80245953633033,1.378015592068916,5705.752774718291,7.754173862982153,47.0714232682456,-26.926791158950103,-23.06566125655275,-16.509867722996386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
962.0,1407.0,43161.0,9456.0,321632,1659.0,DEU,72383.0,1385.0,DE000UNSE026,69471.0,2017.0,1407.0,783.0,20284.0,1027.0,72383.0,UNIPER SE,11.497,30372.0,8491.0,12147.0,1125.0,961.0,2017-12-31,12147.0,-656.0,4911.0,18659.0,624.0,2211.0,1.8141377632584976,-5.400510414094015,1.0817457137725708,1.943826589116229,-0.9062901510023073,1.0870893402647517,0.9981778230344606,0.055040463047323,0.0791141845723223,0.1583106939985181,28.14346284840481,70.36908320011122,1.6770464076365237,6295.8162999043225,8.524673183370627,42.816890706381336,7.480882025391633,-11.683820670745437,-2.592561213250877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
1752.0,1125.0,50605.0,9071.0,321632,1604.0,DEU,78255.0,1241.0,DE000UNSE026,74698.0,2018.0,1125.0,466.0,26449.0,1400.0,78255.0,UNIPER SE,11.479,39160.0,9087.0,10948.0,994.0,1187.0,2018-12-31,10948.0,-452.0,4911.0,26503.0,659.0,2211.0,0.9208576227645489,-4.1286079649251,0.595489106127404,1.437607820586544,-0.5775988754712159,0.997962494811908,0.9374410444100668,0.0528242085801607,0.1084216295213737,0.2684508586043113,21.63422586700919,77.3836577413299,1.546388696769094,6817.231466155589,8.611753053813139,42.38393712861798,8.112402083362124,17.247051736521392,-0.1565625815430182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
815.0,2429.0,43756.0,8251.0,321632,1508.0,DEU,65897.0,932.0,DE000UNSE026,63396.0,2019.0,2429.0,1738.0,20024.0,889.0,65897.0,UNIPER SE,10.983,31814.0,7421.0,11386.0,975.0,1119.0,2019-12-31,11386.0,610.0,4911.0,18860.0,691.0,2211.0,3.972026693482036,5.357456525557702,2.63744935277782,3.6860555108730297,0.9256870570739184,1.0617179215270414,0.9817603393425238,0.047136797454931,0.098278587739329,0.1698577200070261,26.021574184111895,72.70774293811134,1.5060106042599872,5999.908950195757,8.87980056596146,41.10452676146107,-15.7919621749409,-13.534235747455782,-4.32093387925776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
716.0,1345.0,40222.0,8690.0,321632,1166.0,DEU,51060.0,1241.0,DE000UNSE026,48793.0,2020.0,1345.0,686.0,18650.0,289.0,51060.0,UNIPER SE,11.18,29034.0,7673.0,10751.0,955.0,1027.0,2020-12-31,10751.0,397.0,4911.0,17977.0,659.0,2211.0,1.7055342847198052,3.6926797507208633,1.3435174304739523,2.63415589502546,0.7775166470818644,1.037436724703788,0.9725760694220392,0.0160760972353562,0.0955259975816203,0.1621244535392056,26.729153199741436,72.18437670926359,1.2694545273730795,4567.084078711986,6.654502802033103,54.85007833920878,-22.515440763615945,-8.076606636804096,1.7936811435855349,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
7320.0,-4067.0,128397.0,9414.0,321632,1849.0,DEU,164078.0,3621.0,DE000UNSE026,157023.0,2021.0,-4067.0,-4736.0,91323.0,2966.0,164078.0,UNIPER SE,10.918,121609.0,11927.0,6303.0,1041.0,1655.0,2021-12-31,6303.0,-4169.0,4911.0,95514.0,669.0,2211.0,-3.688559701550659,-66.14310645724258,-2.8864320627994005,-2.4786991552798057,-2.540864710686381,0.9561216156793768,0.9367631970182382,0.0310530393450174,0.2625733777566238,1.4239251150245915,4.908993200775719,94.71327211694978,1.2778959009945716,15028.210294925811,13.756854196361198,26.532228574214702,221.34351743047395,219.22082442444432,-2.343470483005372,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,11,False
8878.0,-153900.0,121477.0,8566.0,321632,4718.0,DEU,274219.0,-15159.0,DE000UNSE026,277126.0,2022.0,-153900.0,-154620.0,63820.0,4634.0,274219.0,UNIPER SE,6.425,117055.0,9820.0,4228.0,858.0,2697.0,2022-12-31,4228.0,-14155.0,4911.0,57443.0,720.0,2211.0,,-334.7918637653737,-56.38558961997527,-56.12302575678564,-5.161932615901889,1.1110143968803858,1.0288808035792003,0.0806712741326184,0.6378902554399243,2.737701040681173,3.4804942499403175,96.35980473669912,2.2573738238514287,42680.0,27.924541751527496,13.07093965042539,67.12721998074088,-5.389534023380604,-41.1522256823594,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,11,False
727.0,8983.0,54961.0,6827.0,321632,3090.0,DEU,108005.0,6549.0,DE000UNSE026,103404.0,2023.0,8983.0,8178.0,35199.0,4257.0,108005.0,UNIPER SE,6.306,44525.0,8319.0,10208.0,945.0,1119.0,2023-12-31,10208.0,6308.0,4911.0,26316.0,805.0,2211.0,14.87964192791252,61.794670846394986,7.57187167260775,8.317207536688116,5.840470348594973,1.3375512995896033,1.2201322389420886,0.1617647058823529,0.1096199059561128,0.1808385579937304,18.57317006604683,81.01199032040903,1.9651207219664852,17127.339042182048,12.982930640702008,28.11383732234619,-60.613597161392896,-54.756044354075264,-1.852140077821007,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,11,False
834.0,2885.0,38489.0,6105.0,321632,2604.0,DEU,69751.0,1665.0,DE000UNSE026,64380.0,2024.0,2885.0,2274.0,24744.0,6732.0,69751.0,UNIPER SE,6.844,27945.0,5320.0,10382.0,1055.0,1064.0,2024-12-31,10382.0,297.0,4911.0,17221.0,611.0,2211.0,5.908181558367326,2.860720477749952,3.260168312999097,4.13614141732735,0.4258003469484309,1.4368503571221185,1.285639626037977,0.3909180651530108,0.102485070314005,0.182816413022539,26.973940606407027,72.60515991582011,1.8122320663046585,10191.55464640561,13.11109022556391,27.839027397456668,-35.418730614323415,-29.970342606575574,8.53155724706629,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
4687.0,3400.0,56504.0,14459.0,322597,491.0,DEU,43506.0,2977.0,DE000A2AADD2,35895.0,2014.0,3400.0,2091.0,20855.0,2388.0,43506.0,INNOGY SE,,38106.0,16182.0,16937.0,3215.0,11786.0,2014-12-31,16937.0,1467.0,4931.0,16792.0,1309.0,22111.0,3.700622964745859,8.66151030288717,4.806233622948559,7.815014021054568,3.371948696731485,1.241960457360648,1.212720343020486,0.1422105764649833,0.6958729408986243,0.9726043573242016,29.974869035820472,67.43947331162396,0.7699631884468356,,2.688542825361513,135.76127430699214,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False
3684.0,3757.0,57972.0,17681.0,322597,380.0,DEU,43456.0,2755.0,DE000A2AADD2,35465.0,2015.0,3757.0,2386.0,19737.0,2444.0,43456.0,INNOGY SE,40.755,39512.0,15091.0,16649.0,3151.0,15291.0,2015-12-31,16649.0,1613.0,4931.0,15812.0,1371.0,22111.0,4.115780031739461,9.688269565739684,5.49061119293078,8.645526509572901,3.711800441826215,1.248229193017961,1.2241968125474323,0.1545661522894004,0.9184335395519252,1.1397080905760106,28.7190367763748,68.15704133029739,0.7496032567446353,1066.2740768003923,2.879597110860778,126.7538429675994,-0.1149266767802137,2.5980461560243473,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False
665.0,3813.0,46890.0,17318.0,322597,391.0,DEU,41549.0,2674.0,DE000A2AADD2,33491.0,2016.0,3813.0,2347.0,10651.0,4067.0,41549.0,INNOGY SE,40.636,36223.0,4458.0,8931.0,3312.0,16556.0,2016-12-31,8931.0,1513.0,4931.0,11781.0,1466.0,22111.0,5.005331627212625,16.940992050162357,5.648752075862236,9.177116176081253,3.641483549543912,0.9040828452593158,0.8708938120702827,0.3452168746286393,1.8537677751651551,1.928227522113985,19.0467050543826,77.25101300917039,0.8860951162294732,1022.4677625750566,9.320098698968147,39.16267539531637,-4.388346833578794,-19.116125025874563,-0.2919887130413467,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False
1764.0,3449.0,46814.0,17174.0,322597,380.0,DEU,41119.0,2654.0,DE000A2AADD2,33210.0,2017.0,3449.0,1971.0,10312.0,3324.0,41119.0,INNOGY SE,42.393,35562.0,4856.0,9439.0,3439.0,15492.0,2017-12-31,9439.0,778.0,4931.0,12649.0,1478.0,22111.0,4.210278976374589,8.242398559169404,4.793404508864516,8.387849899073421,1.892069359663416,0.8152423116451893,0.7852004110996916,0.2627875721400901,1.6412755588515733,1.8281597626867252,20.16277182039561,75.9644550775409,0.8783483573290042,969.9478687519164,8.467668863261943,43.10513387971498,-1.0349226214830698,-0.1620814672638082,4.3237523378285125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False
2625.0,781.0,49874.0,17563.0,322597,414.0,DEU,35063.0,2565.0,DE000A2AADD2,27370.0,2018.0,781.0,-620.0,12645.0,4376.0,35063.0,INNOGY SE,42.904,39960.0,4924.0,7900.0,3471.0,16080.0,2018-12-31,7900.0,-653.0,4931.0,14980.0,1401.0,22111.0,-1.2431326943898624,-8.265822784810126,-1.7682457291161624,2.2274192168382627,-1.8623620340529905,0.8441255006675568,0.8164886515353805,0.2921228304405874,2.0354430379746837,2.367721518987342,15.839916589806313,80.12190720615952,0.7030316397321249,817.2431474920753,7.120836718115354,51.25802127598893,-14.72798462997641,6.5365061733669405,1.2053876819286158,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False
2623.0,-1730.0,48464.0,12885.0,322597,492.0,DEU,33535.0,1574.0,DE000A2AADD2,27270.0,2019.0,-1730.0,-2991.0,20119.0,1285.0,33535.0,INNOGY SE,34.523,39640.0,5527.0,7426.0,3253.0,15277.0,2019-12-31,7426.0,-88.0,4931.0,17339.0,1261.0,22111.0,-6.171591284252228,-1.185025585779693,-8.919039809154615,-5.1587893245862535,-0.2624124049500522,1.1603321990887594,1.1319568602572236,0.074110386988869,2.057231349313224,2.4104497710746027,15.322713766919776,81.79267084846484,0.6919569164740839,971.3813979086406,6.067486882576443,60.15670195318325,-4.357870119499186,-2.8271243533704915,-19.534309155323516,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,True
0.832,-72.32,517.784,3.439,324859,0.734,DEU,88.008,-54.518,DE000A2E4K43,7.111,2014.0,-72.32,-82.142,47.855,32.829,88.008,DELIVERY HERO SE,1.018,248.941,12.92,269.367,156.265,0.0,2014-12-31,269.367,-86.044,5961.0,64.096,9.822,454110.0,-15.864144121873212,-31.943036823367372,-93.33469684574128,-82.17434778656485,-97.7683846923007,0.7466144533200199,0.7351628806789814,0.5121848477284073,0.0,0.0030887228205385,52.023044358265224,48.07815614232962,0.1699704896250173,86.45186640471512,6.811764705882353,53.583765112262526,,,,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,11,False
0.0,-208.686,1389.445,6.568,324859,0.657,DEU,199.507,-146.866,DE000A2E4K43,27.415,2015.0,-208.686,-208.686,193.37,160.15,199.507,DELIVERY HERO SE,2.843,623.953,23.567,771.961,381.029,0.0,2015-12-31,771.961,-244.622,5961.0,180.714,,454110.0,-15.019378240952324,-31.68838840304109,-104.60084107324556,-104.60084107324556,-122.6132416406442,1.070033312305632,1.0663977334351515,0.8862069347145213,0.0,0.0,55.55894619794235,44.90663538319257,0.1435875475459626,70.17481533591277,8.465523825688463,43.116056078232845,126.691891646214,168.34452204007846,179.27308447937128,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,11,False
0.0,-103.655,1632.15,15.516,324859,0.593,DEU,297.026,-95.986,DE000A2E4K43,41.301,2016.0,-103.655,-146.655,297.209,230.853,297.026,DELIVERY HERO SE,9.209,739.942,53.986,901.815,350.704,116.403,2016-12-31,901.815,-183.829,5961.0,237.252,43.0,454110.0,-8.985387372484146,-20.384336033443663,-49.37446553500367,-34.89761839030926,-61.88986822702389,1.2527144133663783,1.2502149613069646,0.9730286783673056,0.1290763626686182,0.1290763626686182,55.25319364029041,45.33541647520142,0.1819844989737462,32.2538820718862,5.501907902048679,66.34062337977147,48.879989173312225,17.467765906531028,223.91839606049948,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,11,False
1.3,-212.2,2048.2,23.2,324859,2.4,DEU,543.7,-210.6,DE000A2E4K43,150.2,2017.0,-212.2,-259.9,764.6,627.3,543.7,DELIVERY HERO SE,14.631,327.4,89.2,1719.3,593.4,0.0,2017-12-31,1719.3,-335.1,5961.0,222.2,47.7,454110.0,-12.68919050873938,-19.490490315826207,-47.80209674452822,-39.028876218502845,-61.633253632517935,3.4410441044104414,3.4302430243024307,2.823132313231323,0.0,0.0007561216774268,83.94199785177229,15.98476711258666,0.2654525925202617,37.16082291025904,6.095291479820628,59.88228802648519,83.04794866442668,25.490916888766325,58.877185362145745,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,11,False
1.3,-161.7,2005.0,37.7,324859,3.1,DEU,665.1,-164.6,DE000A2E4K43,268.2,2018.0,-161.7,-211.5,875.8,364.1,665.1,DELIVERY HERO SE,20.608,389.9,87.3,1617.4,555.3,1.1,2018-12-31,1617.4,-273.0,5961.0,327.4,49.8,454110.0,-10.548628428927682,-16.878941511067143,-31.799729364005415,-24.312133513757328,-41.046459179070816,2.6750152718387294,2.665546731826512,1.1120952962736714,0.0006801038704092,0.0014838629899839,80.66832917705736,19.44638403990025,0.3317206982543641,32.27387422360248,7.618556701030928,47.90933694181326,22.32848997608976,-2.1091690264622542,40.85161643086597,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,11,False
29.7,-548.6,2672.7,188.0,324859,8.4,DEU,1237.6,-364.8,DE000A2E4K43,835.2,2019.0,-548.6,-639.8,949.6,699.4,1237.6,DELIVERY HERO SE,24.617,803.2,134.4,1871.5,950.2,89.7,2019-12-31,1871.5,-688.8,5961.0,617.9,91.2,454110.0,-23.938339506865717,-36.80470211060646,-51.696832579185525,-44.32773109243698,-55.65610859728507,1.5368182553811298,1.5232238226250203,1.1318983654312995,0.047929468340903,0.0637990916377237,70.02282336214316,30.05200733340817,0.4630523440715381,50.27420075557541,9.208333333333332,39.63800904977376,86.07728161178767,33.301745635910216,19.453610248447205,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,11,False
68.6,-763.6,5774.3,330.1,324859,36.1,DEU,2471.9,-530.0,DE000A2E4K43,1838.8,2020.0,-763.6,-902.6,3339.0,2922.2,2471.9,DELIVERY HERO SE,35.528,4605.9,145.5,1164.7,1383.4,3075.9,2020-12-31,1164.7,-1404.6,5961.0,998.9,139.0,454110.0,-15.631331936338604,-120.59757877565036,-36.51442210445406,-30.89121728225252,-56.822687001901365,3.342676944639103,3.306537190910001,2.9254179597557313,2.640937580492831,2.699836867862969,20.170410266179452,79.76551270283842,0.4280865213099423,69.57610898446296,16.989003436426117,21.484485618350256,99.73335488041371,116.04744266097956,44.32302880123491,True,True,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,11,False
95.2,-1139.4,12703.7,655.7,324859,79.5,DEU,5855.6,-901.4,DE000A2E4K43,4267.7,2021.0,-1139.4,-1469.3,3594.8,2446.7,5855.6,DELIVERY HERO SE,52.007,7212.8,428.0,5474.9,2646.1,4422.8,2021-12-31,5474.9,-1100.1,5961.0,1754.6,329.9,454110.0,-11.565921739335783,-20.09351768982082,-25.09221941389439,-19.45829633171665,-18.78714393059635,2.048786048102132,2.0034765758577455,1.394448877236977,0.8078321065224936,0.825220551973552,43.09689303116414,56.777159410250555,0.4609365775325298,112.59253562020498,13.681308411214957,26.67873488626272,136.88660544520408,120.0041563479556,46.383134429182626,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,11,False
127.9,-973.2,12860.2,767.1,324859,141.3,DEU,8577.3,-688.8,DE000A2E4K43,5902.8,2022.0,-973.2,-1415.9,3528.8,2417.8,8577.3,DELIVERY HERO SE,51.444,9068.1,604.3,3738.1,3595.9,5556.7,2022-12-31,3738.1,-2990.0,5961.0,2402.3,442.7,454110.0,-11.009937637050744,-79.98715925202643,-16.507525678243738,-11.346227833933757,-34.85945460692759,1.468925612954252,1.410106980810057,1.006452150022895,1.486503838848613,1.5207190818865195,29.067199576989463,70.51290026593676,0.6669647439386633,166.7308140891066,14.193777924871751,25.71549322047731,46.48029236969735,1.2319245574124116,-1.082546580268029,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11,False
405.8,-239.7,10487.8,702.5,324859,143.5,DEU,9941.9,-19.5,DE000A2E4K43,6545.2,2023.0,-239.7,-663.7,2834.5,1659.4,9941.9,DELIVERY HERO SE,44.612,8838.4,691.7,1653.5,3549.5,5236.9,2023-12-31,1653.5,-2297.5,5961.0,2944.4,424.0,454110.0,-6.328305268979195,-138.9476867251285,-6.675786318510547,-2.411007956225671,-23.10926482865448,0.9626749083005026,0.9139383235973372,0.5635783181632931,3.1671605684910795,3.4125793770789232,15.765937565552356,84.27315547588627,0.9479490455576955,222.8525957141576,14.373138643920774,25.39459258290669,15.909435370104807,-18.447613567440648,-13.280460306352538,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11,False
267.8,131.3,12420.4,710.6,324859,174.6,DEU,12294.7,638.3,DE000A2E4K43,8569.7,2024.0,131.3,-264.5,5196.3,3808.7,12294.7,DELIVERY HERO SE,42.711,9707.9,659.6,2592.3,3751.2,5399.6,2024-12-31,2592.3,-882.4,5961.0,3732.7,395.8,454110.0,-2.129561044732859,-34.03927014620221,-2.151333501427444,1.0679398439978205,-7.177076301170422,1.39210223162858,1.3453264393066682,1.020360596886972,2.0829379315665624,2.1862438760945877,20.87130849248011,78.16092879456377,0.9898795529934624,287.85792887078276,18.63963007883566,19.58193367873962,23.665496534867604,18.42712484982552,-4.261185331300998,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,True
3425.0,1581.0,17103.0,7250.0,324977,3224.0,DEU,38970.0,1124.0,DE000BFB0019,30981.0,2014.0,1581.0,894.0,7707.0,2394.0,38970.0,METRO AG,,16277.0,1491.0,795.0,7464.0,4163.0,2014-09-30,795.0,40.0,5140.0,11068.0,687.0,4244.0,5.2271531310296435,5.031446540880504,2.294072363356428,4.056966897613549,0.1026430587631511,0.696331767256957,0.4050415612576798,0.2162992410552945,5.236477987421384,9.544654088050317,4.648307314506226,95.17043793486522,2.2785476232239956,,26.13682092555332,13.964973056197074,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,11,False
2961.0,1404.0,18725.0,6833.0,324977,3117.0,DEU,37496.0,1252.0,DE000BFB0019,29751.0,2015.0,1404.0,734.0,9441.0,4578.0,37496.0,METRO AG,,16074.0,1371.0,2617.0,7263.0,4714.0,2015-09-30,2617.0,254.0,5140.0,10240.0,670.0,4244.0,3.919893190921228,9.705769965609475,1.957542137828035,3.744399402602944,0.6774055899295925,0.92197265625,0.617578125,0.4470703125,1.8012991975544517,2.932747420710738,13.975967957276367,85.84245660881174,2.002456608811749,,27.349380014587897,13.34582355451248,-3.782396715422121,9.483716307080623,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False
944.0,1290.0,15992.0,6979.0,324977,3063.0,DEU,36549.0,1173.0,DE000BFB0019,28875.0,2016.0,1290.0,605.0,6558.0,1689.0,36549.0,METRO AG,156.852,13068.0,1457.0,2888.0,7204.0,3796.0,2016-09-30,2888.0,506.0,5140.0,8114.0,685.0,4244.0,3.783141570785393,17.520775623268698,1.6553120468412268,3.529508331281294,1.3844428028126623,0.8082326842494454,0.430736997781612,0.2081587379837318,1.314404432132964,1.6412742382271468,18.05902951475738,81.71585792896448,2.2854552276138067,233.01583658480607,25.08510638297872,14.550466497031383,-2.5256027309579654,-14.5954606141522,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False
1611.0,1389.0,15779.0,6822.0,324977,3046.0,DEU,37140.0,1027.0,DE000BFB0019,29469.0,2017.0,1389.0,734.0,6554.0,1564.0,37140.0,METRO AG,135.89,12572.0,1514.0,3161.0,7050.0,3095.0,2017-09-30,3161.0,325.0,5140.0,8376.0,655.0,4244.0,4.651752329044933,10.281556469471688,1.9763058696822833,3.739903069466882,0.8750673128702208,0.7824737344794651,0.4188156638013371,0.1867239732569245,0.9791205314773804,1.4887693767795,20.03295519361176,79.6755180936688,2.353761328347804,273.30929428214,24.53104359313078,14.879106085083468,1.6170073052614198,-1.3319159579789908,-13.364190447045631,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False
1420.0,1203.0,15242.0,5314.0,324977,2108.0,DEU,29476.0,905.0,DE000BFB0019,23941.0,2018.0,1203.0,662.0,7703.0,1300.0,29476.0,METRO AG,132.293,12112.0,1342.0,3089.0,5148.0,2590.0,2018-09-30,3089.0,454.0,5140.0,8705.0,541.0,4244.0,4.3432620391024805,14.697313046293296,2.245894965395576,4.081286470348759,1.540236124304519,0.8848937392303274,0.6427340608845491,0.1493394600804135,0.838459048235675,1.298154742635157,20.266369242881513,79.46463718672089,1.933866946594935,222.8084630328135,21.964232488822653,16.61792644863618,-20.635433494884225,-3.403257494137779,-2.64699389211861,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False
871.0,993.0,14497.0,4760.0,324977,1946.0,DEU,27082.0,953.0,DE000BFB0019,21957.0,2019.0,993.0,474.0,7761.0,511.0,27082.0,METRO AG,90.883,11762.0,1166.0,2703.0,4907.0,2498.0,2019-09-30,2703.0,405.0,5140.0,8343.0,519.0,4244.0,3.2696419948954953,14.983351831298558,1.7502400118159664,3.6666420500701578,1.4954582379440218,0.9302409205321828,0.6969914898717487,0.0612489512165887,0.924158342582316,1.246392896781354,18.645236945574947,81.13402772987514,1.8681106435814303,297.98752241893425,23.22641509433962,15.714865962632008,-8.121861853711499,-4.887809998687831,-31.30173176207358,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,11,False
773.0,1150.0,13192.0,5811.0,324977,1888.0,DEU,25632.0,1062.0,DE000BFB0019,20467.0,2020.0,1150.0,346.0,4915.0,1544.0,25632.0,METRO AG,88.306,11131.0,1120.0,2053.0,4660.0,4541.0,2020-09-30,2053.0,-146.0,5140.0,5625.0,804.0,4244.0,2.622801697998787,-7.111544081831466,1.3498751560549314,4.486579275905118,-0.5696004993757803,0.8737777777777778,0.5381333333333334,0.2744888888888889,2.211885046273746,2.588407208962494,15.562462098241358,84.37689508793208,1.942995755003032,290.2634022603221,22.88571428571429,15.948813982521848,-5.354109740787239,-9.001862454300891,-2.835513792458433,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False
1155.0,1073.0,12819.0,5772.0,324977,1964.0,DEU,24765.0,1237.0,DE000BFB0019,19740.0,2021.0,1073.0,276.0,4815.0,1474.0,24765.0,METRO AG,86.527,10972.0,1045.0,1826.0,4620.0,3798.0,2021-09-30,1826.0,-56.0,5140.0,6327.0,797.0,4244.0,2.153054060379125,-3.0668127053669223,1.1144760751059963,4.332727639814253,-0.2261255804562891,0.7610241820768137,0.4506085032400821,0.2329698119171803,2.0799561883899234,2.712486308871851,14.244480848740151,85.59169982057882,1.931897963959747,286.2112404220648,23.69856459330143,15.4017767009893,-3.3824906367041163,-2.8274711946634334,-2.0145856453695044,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False
1059.0,1352.0,12855.0,5815.0,324977,2455.0,DEU,29754.0,931.0,DE000BFB0019,23896.0,2022.0,1352.0,533.0,5132.0,825.0,29754.0,METRO AG,86.91,10490.0,1202.0,2344.0,5160.0,3065.0,2022-09-30,2344.0,-334.0,5140.0,6677.0,819.0,4244.0,4.146246596654998,-14.24914675767918,1.791355784096256,4.543926866975869,-1.1225381461316126,0.7686086565822975,0.4009285607308671,0.1235584843492586,1.30759385665529,1.7593856655290103,18.2341501361338,81.60248930377286,2.314585764294049,342.3541594753193,24.753743760399335,14.74524433689588,20.14536644457905,0.2808331383103102,0.4426364025101881,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False
825.0,1035.0,11648.0,5142.0,324977,2242.0,DEU,30551.0,721.0,DE000BFB0019,24830.0,2023.0,1035.0,196.0,4718.0,591.0,30551.0,METRO AG,81.834,9626.0,981.0,2011.0,5243.0,2838.0,2023-09-30,2011.0,439.0,5140.0,6100.0,839.0,4244.0,1.6826923076923077,21.829935355544507,0.6415501947563091,3.387777814146836,1.4369415076429577,0.7734426229508197,0.4059016393442623,0.0968852459016393,1.4112381899552462,1.8214818498259573,17.264766483516482,82.6407967032967,2.622853708791209,373.32893418383554,31.14271151885831,11.720238290072338,2.678631444511659,-9.389342668222476,-5.840524680704173,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False
1153.0,907.0,11736.0,5404.0,324977,2258.0,DEU,31029.0,1079.0,DE000BFB0019,25222.0,2024.0,907.0,152.0,4544.0,816.0,31029.0,METRO AG,80.951,10067.0,966.0,1668.0,5347.0,2866.0,2024-09-30,1668.0,-120.0,5140.0,6498.0,755.0,4244.0,1.2951601908657124,-7.194244604316546,0.4898643204743949,2.9230719649360277,-0.3867349898482065,0.6992920898738073,0.3518005540166205,0.1255771006463527,1.7182254196642686,2.40947242206235,14.212678936605316,85.77880027266531,2.6439161554192228,383.3059505132735,32.12111801242236,11.36324083921493,1.56459690353834,0.7554945054945028,-1.0790136129237404,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,True
