gvkey,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,conm,revt,at,sale,gsector,gsubind,ggroup,gind,roa_trend,PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,cashflow_score,structure_score,relative_score,overall_score
220303,6.086322708785568,9.135129201519245,2.779140699777534,9.742126363558114,-1.7994081565774973,2.1471839155697876,0.05168192495993326,1.7225914948736527,AURUBIS AG,17183.261,7846.232,17183.261,15.0,15104025.0,1510.0,151040.0,0.2859327553053923,0.2540391481020989,-0.33549359050766997,-0.11429631678425319,-0.8741499921829551,-0.005162080571302083,0.09457326680699878,-0.23886349634191176,0,Mid,56.87444511413181,67.52909605572255,74.95076721453961,92.92464260322994,91.23880403350823,89.66574532286788,50.32027221795968,45.54806151712023
100609,6.065032732781475,8.138805658142289,5.644653692187617,27.50069236385609,2.507616002416979,1.257971827037634,0.2865305553619957,2.575848372935684,CONTINENTAL AG,39719.0,36966.0,39719.0,25.0,25101020.0,2510.0,251010.0,-0.938632263498655,0.13733384925938166,-0.44812877451433536,-0.2192467619398346,0.3236417697846123,-0.3880235903935853,-0.4843023897208254,-0.3402324309117974,0,Mid,63.31106577354837,74.24325306452857,96.28251810784725,96.44187041940964,92.52390128991216,95.73126544385158,49.011788510088216,49.81726396426603
202807,5.914235532436634,11.86195307478301,7.81893675754152,35.10312907325157,8.151733234617065,1.4295946527914067,0.885107429210336,2.9258934237216896,JUNGHEINRICH AG,5391.884,7128.36,5391.884,20.0,20106010.0,2010.0,201060.0,-0.028349497693075276,0.26631648333406627,0.004436892909073955,0.012424866611337888,0.03874507399767479,-0.05918664470378426,0.0431778330147684,-0.05837039843139002,0,Mid,69.45886275583408,71.0484798413967,97.52326223208942,94.32146835345763,94.23539174597094,98.33677342532252,53.439778800192386,51.425387905958736
321632,5.908181558367326,2.8607204777499518,3.260168312999097,7.70024802511792,1.4107324626170235,1.4368503571221183,0.10248507031400501,3.7072818339433633,UNIPER SE,69751.0,38489.0,69751.0,55.0,55105010.0,5510.0,551050.0,-2.762015132827845,-0.3767036918164827,-1.1701791300850553,-0.70577193096672,0.572594074675169,-0.897932640388608,-1.829797574529922,-0.6641026697182617,0,Mid,28.722631964652113,66.78267289941017,97.2640126965721,93.67446266248926,92.19491364639374,95.77478584839986,44.025951040417596,34.213033631991806
203162,5.816661765123392,7.194612900685201,4.328910906132253,38.39518102370826,2.4596495251846413,1.5033992575605923,0.665582625612554,2.3597930383391517,HORNBACH HOLDING AG & CO,6199.989,4614.193,6199.989,25.0,25504030.0,2550.0,255040.0,0.009996170332922731,0.1855865499578321,-0.15918238492911685,0.16786917462131729,0.0706505608872162,-0.03678978879116681,0.17156985478344514,-0.07461441068610565,0,Mid,69.40703827002994,71.90900728025312,94.91810792684805,97.65455168254562,92.50949021668367,94.15766221130555,52.29441097499737,51.910071932317166
284944,5.698021928171116,7.2587164800385295,10.66096960415108,39.408557283917744,-6.361501505720067,1.0068980003105013,0.6060532085352768,2.5200183651084114,GERRESHEIMER GROUP,2035.903,3809.164,2035.903,35.0,35203010.0,3520.0,352030.0,-0.21083019389821542,0.38148955698136466,0.019478650799586956,0.008906866951567628,0.32627525194179935,-0.23997511079949646,0.0467837581615176,-0.24003977338131213,0,Mid,64.0039861809442,66.34545602140051,87.81006990641606,98.57852593473085,89.89706186706428,95.3221344879181,52.22317289662992,48.72853827013087
225236,5.368135231849235,-0.9952006244396074,10.123339715407322,41.77832662841635,2.836431098722648,1.0572405568121908,0.7105895177555144,2.4963590042514014,UNITED INTERNET AG,6329.186,11935.709,6329.186,50.0,50101020.0,5010.0,501010.0,-0.9241277544835859,0.1617462757212004,-0.2801714691080391,0.006300694709565554,0.6327714675186482,-0.30889603404563554,-0.4190552822318079,-0.34773646406200415,0,Mid,58.13632777726472,66.4318626116706,89.44690276180435,96.96173934122287,92.6227511283518,95.14928295005909,50.83576938148443,46.23707756736229
100737,5.277727305045781,6.2267545832556195,10.288736385589669,41.581858952244836,-0.015708934995810952,1.1298937057395215,0.7518678618056546,3.471891559788035,VOLKSWAGEN AG,324656.0,632905.0,324656.0,25.0,25102010.0,2510.0,251020.0,0.1759738510613116,0.2955952718341617,0.16885473014858743,0.09425698798577156,0.1732511053376738,-0.08213018013431997,0.30004377283026434,-0.09498093205418873,0,Mid,63.30848952718709,67.17762917403427,91.86307855774481,96.3306444000019,91.76883105376263,97.51995406442647,54.26778923766221,48.391986085681886
103255,5.101514369821857,5.793674253621046,8.852959764061513,27.048662313039816,9.353275753107225,1.3428449289302127,0.4309784215193615,2.435042861365652,BERTELSMANN SE & CO KGAA,18988.0,32951.0,18988.0,50.0,50201020.0,5020.0,502010.0,-0.24899129881294219,0.24426808592855148,-0.20611957722686958,-0.1749667692808791,-0.03490447500444018,-0.17199340974099658,-0.05021631369236108,-0.2840206550714848,0,Mid,75.8692579256209,76.77391707882168,99.32763854615487,98.6710107505066,94.60380830103836,94.70277429721534,50.971866108340265,55.56958766106336
223089,5.0099031036552155,6.905259376777323,3.764985442126982,40.50557139651597,3.279557681467171,1.5049629393530888,0.9277199389349537,2.630632502170204,HORNBACH-BAUMARKT AG,5847.008,4394.077,5847.008,25.0,25504030.0,2550.0,255040.0,-0.0895250074624538,0.030810503500885034,-0.22096871103369276,0.16704791871848887,0.13049811323914212,-0.06803942087905401,0.15668554062815662,-0.0063885426400956714,0,Mid,72.41114642935875,74.5651245674667,94.86367258322322,93.687782631723,92.75613287025153,96.1344389834409,52.373348572877916,53.24626174840915
210334,4.981314221235958,5.3402149050645615,8.257998787225555,33.8554673103311,8.777602636730197,1.1912488792418996,1.2755381115394944,3.033837824155675,COMPUGROUP MEDICAL SE & CO,1185.711,1965.666,1185.711,35.0,35103010.0,3510.0,351030.0,-0.44867869769793467,0.04291323328655645,-0.09903154065045415,-0.13755224765943533,0.24409194960940186,-0.21384614627820364,-0.15494703984654415,-0.19817318251011593,0,Mid,72.22700339754257,76.2855815344645,93.95428657146863,88.67208641260491,94.42711622511297,99.1544583679251,52.01604682229373,53.01512630717042
318434,4.908628615087864,9.421078302630097,3.7067864743438164,43.35682194372192,5.046110191534642,1.3662473058994538,0.44370239747870777,2.9954976925674406,ZALANDO SE,10572.5,7983.9,10572.5,25.0,25504010.0,2550.0,255040.0,-0.1491270322903741,0.07791354601820431,-0.28500345720670406,0.1561259588897931,0.27452654672924454,-0.11899803329488068,0.20686122944683613,0.023576817587727696,0,Mid,71.62913174853469,72.31431151985431,99.81624616104861,98.8698210158775,93.28977964094852,98.86325400995132,52.03913902330108,53.001497104972486
17828,4.749254745103959,11.019703103913631,8.64458700221163,38.52974710496312,9.406981056911686,1.3600486461924999,0.7933819163292848,2.86110661268556,MERCEDES BENZ GROUP AG,145594.0,265010.0,145594.0,25.0,25102010.0,2510.0,251020.0,0.0712214336077651,0.23416109839122656,-0.04607734124451135,0.03447480007253438,0.05629281284915247,-0.05988358732253551,0.2164182235261038,-0.010703780508624212,0,Mid,70.9931921428297,73.67347280728526,99.95652425526754,95.70008854349223,94.62030898921438,97.84925130934924,53.40473945975405,52.70198027293816
